order_id,customer_id,order_date,status,region_code
125,163,2025-11-07 07:47:14,DELIVERED,EAST
308,299,2026-02-06 12:52:59,DELIVERED,EAST
113,475,2026-02-15 05:31:18,CANCELLED,NORTH
570,460,2025-10-08 00:00:00,PLACED,NORTH
360,252,2026-04-03 02:25:18,SHIPPED,SOUTH
515,137,2025-10-16 01:16:32,DELIVERED,WEST
186,,2025-09-08 09:25:57,RETURNED,EAST
656,434,2025-10-21 21:20:35,DELIVERED,EAST
784,376,2026-02-11 08:38:29,RETURNED,SOUTH
381,365,2026-04-08 00:00:00,DELIVERED,EAST
411,417,2026-02-27 13:48:05,PLACED,EAST
603,60,2026-07-11 00:00:00,DELIVERED,SOUTH
315,269,2026-02-06 00:00:00,RETURNED,SOUTH
148,177,2026-05-24 06:30:21,CANCELLED,NORTH
27,426,2026-07-11 00:17:36,SHIPPED,EAST
590,189,2025-10-04 23:37:56,PLACED,SOUTH
743,43,2025-11-20 15:20:34,SHIPPED,SOUTH
624,303,2026-05-05 03:18:35,PLACED,NORTH
103,490,2026-07-16 07:28:36,RETURNED,NORTH
774,58,2026-02-23 11:30:34,SHIPPED,NORTH
478,409,2026-08-03 14:50:15,SHIPPED,NORTH
284,350,2025-12-11 20:11:06,RETURNED,SOUTH
223,154,2026-06-21 02:59:36,RETURNED,NORTH
768,449,2026-07-14 18:51:20,DELIVERED,EAST
492,362,2025-10-17 07:58:22,DELIVERED,SOUTH
285,166,2025-09-17 20:45:02,DELIVERED,NORTH
651,397,2026-04-27 14:29:08,CANCELLED,NORTH
39,245,2026-01-31 01:25:40,SHIPPED,NORTH
474,268,2026-01-29 06:06:16,PLACED,SOUTH
685,,2026-03-22 04:18:36,DELIVERED,SOUTH
736,83,2025-10-14 09:36:19,DELIVERED,WEST
177,287,2025-08-15 23:57:51,DELIVERED,EAST
189,45,2025-09-16 12:44:14,CANCELLED,EAST
649,356,2025-11-17 21:00:55,SHIPPED,EAST
134,109,2026-02-22 21:52:31,RETURNED,EAST
187,402,2025-12-23 20:55:53,RETURNED,SOUTH
246,413,2025-12-07 00:00:00,DELIVERED,EAST
184,267,2026-03-04 20:46:27,RETURNED,NORTH
616,202,2026-04-05 22:21:40,DELIVERED,NORTH
436,387,2026-07-23 16:44:58,RETURNED,SOUTH
726,55,2025-09-29 11:11:12,DELIVERED,WEST
377,362,2026-07-02 10:50:30,DELIVERED,NORTH
396,357,2026-06-28 06:56:26,PLACED,NORTH
376,355,2026-06-09 12:52:28,SHIPPED,NORTH
338,,2026-04-13 02:34:15,CANCELLED,SOUTH
684,437,2026-01-19 19:44:27,CANCELLED,NORTH
521,492,2025-12-11 09:32:50,CANCELLED,EAST
669,189,2025-08-27 13:08:24,CANCELLED,NORTH
336,336,2026-03-19 11:35:50,PLACED,WEST
694,332,2026-04-26 22:05:19,PLACED,NORTH
100,277,2026-06-15 22:05:55,PLACED,EAST
92,321,2026-05-12 14:44:37,DELIVERED,WEST
313,223,2026-01-22 17:06:50,PLACED,SOUTH
91,80,2025-12-06 00:00:00,DELIVERED,NORTH
555,15,2025-12-18 03:25:14,PLACED,NORTH
513,38,2026-08-02 00:00:00,DELIVERED,WEST
406,282,2025-09-21 04:28:32,PLACED,NORTH
700,154,2026-02-11 18:19:16,CANCELLED,SOUTH
391,146,2026-03-06 09:58:04,RETURNED,SOUTH
524,324,2026-05-16 00:44:15,SHIPPED,SOUTH
101,261,2025-10-19 21:08:46,PLACED,EAST
547,314,2025-08-14 07:32:54,DELIVERED,EAST
304,146,2026-01-09 04:23:22,RETURNED,SOUTH
45,336,2026-08-01 22:47:47,RETURNED,SOUTH
658,35,2025-09-09 00:00:00,RETURNED,NORTH
578,361,2025-08-22 04:51:14,PLACED,WEST
122,38,2026-01-20 07:44:08,PLACED,EAST
387,281,2025-09-05 12:13:28,RETURNED,SOUTH
468,218,2026-03-01 00:48:34,CANCELLED,WEST
633,290,2025-12-26 03:32:45,DELIVERED,WEST
329,318,2026-01-22 19:15:53,DELIVERED,NORTH
118,380,2026-04-16 13:54:53,DELIVERED,SOUTH
262,459,2026-06-11 08:06:44,CANCELLED,NORTH
160,262,2025-09-05 09:20:21,DELIVERED,WEST
83,402,2025-10-12 23:06:42,DELIVERED,NORTH
337,340,2026-01-13 01:05:11,DELIVERED,NORTH
188,346,2026-05-11 00:00:00,SHIPPED,NORTH
339,261,2025-09-09 01:00:45,PLACED,EAST
491,244,2026-02-08 21:39:38,RETURNED,SOUTH
582,466,2025-09-15 00:12:21,PLACED,NORTH
240,378,2026-03-13 17:45:06,SHIPPED,SOUTH
245,328,2026-06-19 11:20:38,DELIVERED,WEST
587,460,2025-10-02 15:05:33,CANCELLED,EAST
463,432,2026-01-18 18:29:38,CANCELLED,SOUTH
596,12,2026-05-24 04:26:37,SHIPPED,EAST
615,,2025-12-01 11:51:35,CANCELLED,NORTH
264,18,2026-05-19 17:15:31,PLACED,SOUTH
36,458,2026-06-11 21:17:39,RETURNED,EAST
446,197,2026-05-27 00:00:00,SHIPPED,WEST
598,357,2025-11-05 07:46:42,RETURNED,WEST
793,217,2026-06-11 13:08:24,RETURNED,SOUTH
775,105,2025-09-23 17:39:20,SHIPPED,SOUTH
18,68,2026-07-12 20:47:20,PLACED,SOUTH
145,292,2025-12-21 01:15:22,CANCELLED,EAST
137,262,2026-06-11 00:00:00,DELIVERED,NORTH
448,343,2025-11-24 00:00:00,RETURNED,WEST
362,114,2026-03-11 09:18:52,SHIPPED,SOUTH
261,398,2025-10-08 12:45:51,RETURNED,WEST
363,475,2026-07-29 10:45:22,CANCELLED,WEST
563,17,2025-08-15 14:34:26,PLACED,EAST
55,19,2025-10-21 11:04:52,PLACED,NORTH
162,104,2025-08-19 23:55:49,RETURNED,WEST
766,60,2026-08-07 04:25:59,SHIPPED,WEST
98,178,2025-08-23 20:37:40,RETURNED,SOUTH
327,474,2026-04-30 10:49:40,SHIPPED,EAST
65,24,2025-12-13 02:18:40,RETURNED,NORTH
477,464,2026-06-18 08:51:05,DELIVERED,WEST
70,197,2025-08-23 05:56:48,RETURNED,SOUTH
538,407,2026-06-05 21:54:05,PLACED,SOUTH
647,306,2025-10-06 04:24:47,DELIVERED,SOUTH
680,320,2025-08-21 00:00:00,PLACED,WEST
610,374,2026-05-03 22:54:30,CANCELLED,EAST
462,340,2026-01-27 17:21:53,SHIPPED,SOUTH
75,333,2025-11-04 08:25:47,SHIPPED,EAST
325,305,2025-10-17 18:18:57,DELIVERED,SOUTH
239,80,2025-12-06 00:00:00,CANCELLED,EAST
1,28,2026-05-18 17:47:26,RETURNED,NORTH
562,100,2025-09-25 20:33:37,DELIVERED,SOUTH
116,285,2026-06-02 15:11:46,PLACED,NORTH
221,492,2026-05-15 14:46:38,CANCELLED,NORTH
407,175,2026-07-26 20:14:28,RETURNED,NORTH
138,435,2026-08-06 22:56:46,RETURNED,SOUTH
754,196,2026-01-16 06:19:36,SHIPPED,SOUTH
788,,2026-06-17 19:24:28,CANCELLED,WEST
429,,2026-03-26 14:20:20,RETURNED,NORTH
764,134,2025-08-17 16:15:48,CANCELLED,EAST
523,200,2025-11-17 09:45:41,DELIVERED,WEST
37,48,2026-03-28 07:12:33,DELIVERED,SOUTH
201,135,2026-04-29 02:35:54,PLACED,WEST
724,47,2026-06-13 06:39:30,PLACED,EAST
799,25,2026-02-11 11:26:38,PLACED,NORTH
359,310,2025-10-16 02:16:47,DELIVERED,SOUTH
683,17,2025-08-11 16:24:13,PLACED,WEST
761,182,2025-08-26 06:48:07,RETURNED,NORTH
455,349,2026-02-24 00:11:13,DELIVERED,EAST
374,166,2026-01-12 12:13:42,SHIPPED,WEST
78,268,2026-04-03 14:39:45,CANCELLED,SOUTH
636,355,2025-12-16 17:05:22,SHIPPED,NORTH
202,421,2026-01-15 17:25:03,RETURNED,SOUTH
269,86,2026-04-24 20:55:03,RETURNED,NORTH
332,268,2025-10-09 07:45:18,RETURNED,WEST
286,338,2026-05-05 00:00:00,SHIPPED,SOUTH
351,466,2026-04-20 01:33:25,SHIPPED,SOUTH
26,402,2026-01-16 15:13:49,SHIPPED,SOUTH
358,184,2025-11-03 00:00:00,CANCELLED,SOUTH
250,281,2026-07-06 16:05:28,CANCELLED,WEST
676,76,2025-12-07 07:26:39,PLACED,NORTH
242,240,2026-06-09 19:17:48,RETURNED,EAST
5,367,2025-10-16 04:06:25,PLACED,WEST
333,73,2026-05-06 17:10:24,PLACED,WEST
549,442,2026-03-21 15:48:53,RETURNED,SOUTH
693,183,2026-07-15 17:47:18,PLACED,SOUTH
237,53,2026-07-28 00:00:00,CANCELLED,NORTH
8,391,2025-09-16 22:56:38,SHIPPED,WEST
630,428,2025-11-17 11:40:14,PLACED,EAST
404,,2026-07-22 02:31:44,SHIPPED,NORTH
612,60,2025-12-07 08:59:12,CANCELLED,SOUTH
572,246,2025-12-28 07:50:35,PLACED,WEST
119,331,2025-12-22 09:45:42,SHIPPED,SOUTH
82,346,2025-12-24 23:33:21,SHIPPED,WEST
16,462,2026-02-26 23:33:13,SHIPPED,SOUTH
69,66,2026-03-30 02:32:17,RETURNED,EAST
691,188,2026-01-13 17:03:37,RETURNED,NORTH
786,381,2025-08-18 00:00:00,RETURNED,WEST
772,362,2026-01-19 15:11:07,PLACED,WEST
681,104,2026-07-25 12:34:27,CANCELLED,WEST
276,69,2026-05-24 23:48:06,PLACED,WEST
464,447,2026-03-22 18:19:15,SHIPPED,NORTH
503,62,2026-02-06 00:00:00,RETURNED,SOUTH
748,,2025-12-31 00:00:00,RETURNED,SOUTH
731,340,2026-01-10 03:08:24,PLACED,SOUTH
257,53,2026-05-05 08:24:46,SHIPPED,WEST
769,85,2025-11-29 11:28:23,CANCELLED,SOUTH
671,206,2026-04-18 01:33:04,PLACED,SOUTH
678,28,2026-01-24 02:00:12,CANCELLED,NORTH
398,310,2026-06-06 00:31:00,DELIVERED,WEST
758,241,2025-10-06 20:35:46,DELIVERED,WEST
509,31,2026-03-16 12:43:32,DELIVERED,SOUTH
663,264,2026-02-16 19:08:03,PLACED,EAST
212,277,2026-01-27 00:00:00,DELIVERED,WEST
379,195,2026-03-17 00:00:00,SHIPPED,EAST
609,152,2026-03-12 23:05:30,DELIVERED,SOUTH
282,318,2026-06-12 20:56:07,RETURNED,SOUTH
200,212,2026-01-17 12:02:37,RETURNED,NORTH
783,336,2026-07-08 10:13:40,CANCELLED,EAST
30,,2025-12-24 03:00:55,PLACED,WEST
525,,2026-06-10 00:00:00,RETURNED,SOUTH
714,147,2026-05-02 04:19:59,DELIVERED,SOUTH
565,113,2025-09-10 21:00:58,RETURNED,SOUTH
280,80,2026-03-10 12:29:29,DELIVERED,EAST
209,162,2026-05-03 17:16:07,RETURNED,EAST
597,176,2026-04-16 16:15:58,DELIVERED,WEST
389,17,2026-01-18 16:35:26,RETURNED,EAST
330,412,2026-05-14 18:23:01,CANCELLED,WEST
131,42,2026-01-04 02:09:14,SHIPPED,SOUTH
372,331,2026-03-25 09:26:52,RETURNED,NORTH
380,338,2026-06-08 21:06:41,SHIPPED,SOUTH
147,465,2025-08-24 12:16:34,CANCELLED,EAST
561,233,2026-01-05 16:09:26,DELIVERED,SOUTH
318,149,2026-05-18 17:28:21,SHIPPED,SOUTH
564,437,2026-07-11 03:31:10,CANCELLED,SOUTH
59,187,2025-11-11 18:07:52,PLACED,NORTH
47,373,2026-07-24 08:56:05,DELIVERED,WEST
132,454,2025-11-16 00:52:36,PLACED,NORTH
747,194,2025-08-13 16:48:05,RETURNED,SOUTH
516,264,2025-09-19 20:39:12,CANCELLED,WEST
710,273,2026-07-07 08:53:09,CANCELLED,NORTH
328,373,2026-06-17 07:19:01,PLACED,NORTH
661,436,2026-07-13 02:12:56,DELIVERED,SOUTH
307,236,2025-08-20 09:54:23,SHIPPED,EAST
224,354,2026-03-12 21:24:27,SHIPPED,EAST
175,275,2026-07-31 10:32:12,DELIVERED,EAST
12,321,2026-03-13 18:10:58,SHIPPED,EAST
577,448,2026-07-28 02:02:29,SHIPPED,EAST
502,30,2026-06-19 04:53:55,SHIPPED,NORTH
206,428,2026-07-21 22:39:36,RETURNED,EAST
165,67,2026-05-14 21:39:12,RETURNED,NORTH
501,146,2026-07-27 14:23:04,PLACED,NORTH
321,102,2026-03-23 11:22:12,RETURNED,SOUTH
228,333,2026-02-21 10:54:12,SHIPPED,EAST
297,393,2025-12-01 05:24:32,DELIVERED,WEST
716,159,2025-12-30 18:02:56,RETURNED,WEST
721,462,2025-08-10 19:04:45,DELIVERED,NORTH
141,119,2026-03-31 00:00:00,DELIVERED,SOUTH
767,428,2025-11-23 05:30:35,DELIVERED,WEST
93,282,2025-08-20 09:12:51,DELIVERED,SOUTH
581,42,2026-05-19 21:53:41,DELIVERED,NORTH
395,356,2026-05-07 11:37:56,DELIVERED,WEST
10,,2025-11-28 16:25:00,DELIVERED,NORTH
258,120,2026-04-01 00:00:00,PLACED,WEST
408,100,2025-10-04 06:58:10,DELIVERED,WEST
97,386,2025-09-25 17:14:42,CANCELLED,NORTH
390,45,2026-06-21 00:00:00,CANCELLED,SOUTH
292,481,2026-07-01 03:46:39,DELIVERED,NORTH
757,231,2026-07-23 22:11:10,DELIVERED,WEST
296,486,2026-01-29 15:36:15,RETURNED,WEST
278,279,2026-06-04 14:54:47,CANCELLED,EAST
317,386,2025-09-18 12:00:46,RETURNED,NORTH
459,,2026-02-10 02:05:09,DELIVERED,NORTH
44,58,2025-10-10 12:40:02,CANCELLED,NORTH
401,93,2025-11-17 00:01:53,SHIPPED,EAST
704,140,2025-12-19 00:00:00,RETURNED,WEST
288,,2025-12-12 03:55:17,CANCELLED,WEST
545,328,2025-09-12 12:57:54,CANCELLED,WEST
557,383,2026-04-18 19:31:00,DELIVERED,SOUTH
393,166,2025-12-25 03:50:53,CANCELLED,NORTH
13,53,2026-04-17 15:14:21,RETURNED,EAST
85,,2026-01-27 21:48:09,RETURNED,WEST
344,121,2025-12-03 05:34:03,RETURNED,EAST
331,,2025-10-30 05:26:22,RETURNED,SOUTH
143,233,2025-08-09 13:43:08,PLACED,EAST
227,,2026-04-05 00:51:41,RETURNED,SOUTH
730,189,2025-11-11 10:32:02,PLACED,NORTH
277,287,2025-12-29 14:22:50,CANCELLED,SOUTH
755,145,2025-08-15 04:57:09,SHIPPED,WEST
599,291,2026-06-24 08:51:25,DELIVERED,SOUTH
479,306,2026-05-31 00:12:13,RETURNED,EAST
199,133,2025-09-02 00:00:00,SHIPPED,SOUTH
397,323,2025-10-09 21:15:16,PLACED,WEST
798,351,2025-12-18 23:19:30,SHIPPED,WEST
733,122,2026-05-26 00:58:00,CANCELLED,NORTH
522,91,2026-06-17 19:26:28,CANCELLED,SOUTH
46,343,2026-01-02 04:54:17,RETURNED,NORTH
167,23,2025-08-10 11:07:44,CANCELLED,SOUTH
77,458,2026-03-05 02:29:54,DELIVERED,WEST
706,277,2025-11-18 10:34:29,CANCELLED,WEST
778,40,2026-05-19 09:22:59,CANCELLED,NORTH
231,476,2025-09-24 02:14:33,RETURNED,WEST
236,482,2026-02-06 11:19:23,PLACED,SOUTH
752,,2026-07-19 06:00:46,CANCELLED,WEST
473,270,2026-02-08 21:15:01,DELIVERED,WEST
71,494,2025-10-05 09:48:50,DELIVERED,WEST
68,248,2026-02-16 10:37:17,SHIPPED,SOUTH
648,15,2026-01-26 17:24:50,PLACED,SOUTH
719,22,2025-09-29 02:19:08,CANCELLED,NORTH
467,357,2026-01-11 11:15:35,CANCELLED,SOUTH
173,193,2026-04-15 12:40:47,DELIVERED,WEST
232,37,2025-11-14 00:00:00,DELIVERED,SOUTH
488,212,2026-02-24 02:57:46,SHIPPED,WEST
159,211,2026-01-26 21:44:10,RETURNED,SOUTH
471,296,2025-12-24 09:40:29,PLACED,WEST
247,80,2025-11-11 01:53:55,PLACED,SOUTH
421,473,2026-07-02 16:57:39,RETURNED,EAST
740,374,2026-02-24 16:12:53,DELIVERED,WEST
35,456,2026-02-27 00:00:00,SHIPPED,SOUTH
688,438,2026-02-25 14:33:11,PLACED,WEST
281,398,2025-10-01 16:02:35,CANCELLED,SOUTH
553,223,2025-10-10 11:54:17,RETURNED,WEST
2,100,2026-05-29 17:47:59,CANCELLED,EAST
423,19,2025-10-02 00:43:15,RETURNED,NORTH
94,267,2025-08-26 00:00:00,RETURNED,SOUTH
111,300,2026-02-28 00:00:00,PLACED,EAST
476,463,2026-07-12 02:36:25,PLACED,WEST
386,227,2026-07-17 00:00:00,RETURNED,NORTH
652,17,2026-04-26 16:32:21,RETURNED,NORTH
216,122,2026-01-07 15:11:48,RETURNED,EAST
435,160,2026-08-05 02:36:42,SHIPPED,NORTH
73,281,2025-09-26 14:22:35,RETURNED,SOUTH
419,192,2025-09-01 18:41:30,SHIPPED,NORTH
780,476,2025-08-21 01:36:01,DELIVERED,SOUTH
416,60,2025-08-17 11:36:27,DELIVERED,EAST
539,62,2026-02-21 20:27:27,CANCELLED,SOUTH
715,59,2026-02-26 15:23:17,PLACED,SOUTH
600,117,2025-10-26 22:49:03,DELIVERED,NORTH
737,141,2025-10-03 23:22:35,CANCELLED,WEST
510,252,2025-11-07 04:32:34,SHIPPED,WEST
574,68,2026-05-07 21:03:34,SHIPPED,NORTH
79,29,2026-07-23 02:35:40,SHIPPED,EAST
641,353,2026-07-15 01:02:25,RETURNED,EAST
732,197,2026-04-21 05:58:45,DELIVERED,NORTH
753,366,2026-02-28 12:23:52,DELIVERED,EAST
293,137,2026-01-29 18:58:56,PLACED,EAST
527,428,2026-01-14 20:50:54,PLACED,NORTH
512,330,2026-05-12 04:53:10,CANCELLED,EAST
57,234,2025-12-11 16:18:21,DELIVERED,NORTH
210,392,2026-02-11 15:17:15,DELIVERED,WEST
531,19,2026-04-22 08:34:53,CANCELLED,NORTH
409,409,2025-11-06 00:00:00,SHIPPED,WEST
439,115,2025-10-18 04:54:44,RETURNED,EAST
434,45,2025-10-29 03:13:14,SHIPPED,WEST
800,212,2026-05-22 00:00:00,RETURNED,EAST
383,492,2025-10-23 10:39:29,RETURNED,EAST
760,286,2026-06-01 00:00:00,DELIVERED,SOUTH
243,70,2025-11-19 15:44:01,RETURNED,SOUTH
573,43,2026-02-14 04:55:45,PLACED,WEST
613,48,2025-09-09 09:47:41,RETURNED,SOUTH
686,69,2026-07-29 14:47:20,CANCELLED,WEST
61,192,2025-10-31 12:36:21,PLACED,SOUTH
271,80,2026-03-02 14:39:26,PLACED,SOUTH
263,394,2026-07-27 09:58:55,CANCELLED,WEST
361,210,2026-07-02 00:10:55,PLACED,EAST
444,37,2026-05-29 19:00:58,RETURNED,WEST
235,95,2025-11-12 09:34:30,SHIPPED,SOUTH
452,339,2025-08-28 00:00:00,SHIPPED,SOUTH
729,494,2025-12-12 20:12:11,SHIPPED,EAST
635,84,2026-06-29 17:05:12,SHIPPED,EAST
259,216,2025-09-23 05:13:57,CANCELLED,EAST
74,320,2026-07-21 20:02:14,DELIVERED,SOUTH
84,199,2026-05-15 18:16:34,DELIVERED,NORTH
214,5,2025-11-23 00:00:00,SHIPPED,WEST
375,365,2026-03-30 04:48:24,CANCELLED,NORTH
251,84,2025-12-10 13:38:48,CANCELLED,WEST
542,9,2025-11-26 19:03:21,PLACED,NORTH
226,287,2026-02-18 22:54:31,DELIVERED,EAST
326,316,2026-02-11 16:00:48,CANCELLED,SOUTH
256,10,2025-11-25 19:47:35,RETURNED,NORTH
673,430,2025-09-06 19:13:52,CANCELLED,EAST
136,457,2026-05-13 05:14:25,DELIVERED,SOUTH
532,471,2026-07-18 07:58:00,SHIPPED,SOUTH
537,351,2026-07-19 10:09:21,SHIPPED,EAST
797,465,2025-08-09 19:20:23,DELIVERED,SOUTH
540,284,2026-04-30 08:09:27,SHIPPED,NORTH
727,442,2025-12-07 03:57:32,CANCELLED,EAST
592,490,2025-12-07 00:00:00,SHIPPED,EAST
270,125,2026-01-14 00:00:00,PLACED,WEST
558,167,2026-01-19 05:23:20,SHIPPED,WEST
364,444,2026-07-29 13:36:35,SHIPPED,WEST
40,372,2025-11-19 00:00:00,SHIPPED,NORTH
229,345,2025-12-03 06:26:20,CANCELLED,NORTH
110,274,2025-12-21 00:00:00,RETURNED,NORTH
244,234,2025-09-26 03:57:47,RETURNED,WEST
67,3,2025-11-02 11:55:27,PLACED,WEST
451,351,2025-09-08 18:31:34,CANCELLED,EAST
32,330,2025-12-17 03:37:18,DELIVERED,EAST
623,445,2026-04-15 09:36:28,DELIVERED,NORTH
42,195,2026-01-10 08:13:49,RETURNED,NORTH
536,219,2025-10-25 18:11:21,CANCELLED,EAST
579,171,2025-12-20 22:12:13,DELIVERED,WEST
218,206,2026-01-04 01:53:11,SHIPPED,SOUTH
365,22,2026-01-09 06:04:10,CANCELLED,EAST
76,390,2026-08-07 03:22:09,CANCELLED,WEST
51,497,2025-09-02 10:34:50,RETURNED,SOUTH
494,493,2025-09-24 07:26:10,PLACED,NORTH
185,420,2026-05-22 17:23:24,CANCELLED,WEST
399,163,2026-06-30 19:38:36,RETURNED,EAST
422,74,2025-10-17 14:01:53,PLACED,SOUTH
99,350,2026-05-23 15:41:50,CANCELLED,NORTH
299,259,2025-10-02 16:14:52,SHIPPED,WEST
517,433,2025-09-17 15:27:02,PLACED,SOUTH
168,247,2026-04-01 21:04:31,CANCELLED,EAST
54,61,2025-11-02 02:42:47,PLACED,NORTH
127,87,2025-10-06 00:00:00,SHIPPED,SOUTH
496,137,2026-05-21 19:01:01,DELIVERED,WEST
267,327,2026-04-12 23:06:27,DELIVERED,NORTH
194,295,2025-12-02 00:00:00,SHIPPED,WEST
487,496,2025-12-07 06:07:00,SHIPPED,WEST
560,28,2025-10-24 09:37:50,SHIPPED,SOUTH
345,321,2026-08-02 05:25:19,CANCELLED,NORTH
734,202,2026-01-01 15:18:31,DELIVERED,EAST
367,232,2025-11-21 21:37:33,PLACED,SOUTH
418,425,2026-03-17 12:59:10,SHIPPED,EAST
725,300,2026-03-26 16:09:37,SHIPPED,WEST
723,377,2025-09-29 02:32:15,PLACED,EAST
146,460,2025-09-25 04:26:12,RETURNED,EAST
154,66,2026-06-28 12:15:04,SHIPPED,SOUTH
180,206,2025-09-20 01:03:06,RETURNED,NORTH
771,28,2025-08-24 07:40:36,PLACED,WEST
403,107,2026-04-15 03:13:58,CANCELLED,WEST
514,,2026-03-14 20:37:09,PLACED,NORTH
653,466,2026-06-08 07:50:54,PLACED,EAST
341,235,2026-02-22 22:08:26,PLACED,NORTH
717,464,2026-06-25 00:00:00,SHIPPED,EAST
679,196,2026-03-24 20:59:22,DELIVERED,SOUTH
458,32,2025-10-20 21:48:20,RETURNED,NORTH
640,447,2026-07-09 19:48:40,DELIVERED,EAST
660,276,2026-06-11 00:00:00,PLACED,SOUTH
759,366,2026-06-27 03:04:54,CANCELLED,EAST
580,358,2025-11-04 22:11:40,RETURNED,SOUTH
413,351,2026-07-02 21:21:14,DELIVERED,NORTH
770,473,2026-04-12 03:32:30,CANCELLED,NORTH
174,80,2026-01-06 16:07:08,RETURNED,EAST
631,252,2025-12-08 19:05:03,SHIPPED,NORTH
3,446,2026-05-04 02:39:48,SHIPPED,SOUTH
378,197,2026-04-08 23:44:00,RETURNED,SOUTH
585,172,2025-08-14 02:45:56,PLACED,WEST
